,name,ensg,type
4725,USH2A,ENSG00000042781,protein_coding
22419,ZPBP,ENSG00000042813,protein_coding
29191,TG,ENSG00000042832,protein_coding
27540,ADAM28,ENSG00000042980,protein_coding
35061,BARX2,ENSG00000043039,protein_coding
12481,DCUN1D1,ENSG00000043093,protein_coding
17454,JADE2,ENSG00000043143,protein_coding
41716,ZIC2,ENSG00000043355,protein_coding
18153,LCP2,ENSG00000043462,protein_coding
1284,TRIT1,ENSG00000043514,protein_coding
37137,ADRB1,ENSG00000043591,protein_coding
1351,GUCA2B,ENSG00000044012,protein_coding
19738,CUL7,ENSG00000044090,protein_coding
17556,CTNNA1,ENSG00000044115,protein_coding
24795,PHKA2,ENSG00000044446,protein_coding
29689,CNTLN,ENSG00000044459,protein_coding
11042,EPHA3,ENSG00000044524,protein_coding
31337,HSPA5,ENSG00000044574,protein_coding
52595,DSG2,ENSG00000046604,protein_coding
24722,GEMIN8,ENSG00000046647,protein_coding
24718,OFD1,ENSG00000046651,protein_coding
24719,GPM6B,ENSG00000046653,protein_coding
26662,MAGEC2,ENSG00000046774,protein_coding
28259,PREX2,ENSG00000046889,protein_coding
35172,WDR37,ENSG00000047056,protein_coding
17135,YTHDC2,ENSG00000047188,protein_coding
24756,CTPS2,ENSG00000047230,protein_coding
28039,ATP6V1H,ENSG00000047249,protein_coding
13706,POLR2B,ENSG00000047315,protein_coding
45210,FAM214A,ENSG00000047346,protein_coding
13377,ARAP2,ENSG00000047365,protein_coding
4197,TPR,ENSG00000047410,protein_coding
11966,CP,ENSG00000047457,protein_coding
47351,KIAA0556,ENSG00000047578,protein_coding
18769,DTNBP1,ENSG00000047579,protein_coding
24988,XK,ENSG00000047597,protein_coding
37621,ANO2,ENSG00000047617,protein_coding
37592,C12orf4,ENSG00000047621,protein_coding
24777,SCML1,ENSG00000047634,protein_coding
24670,WWC3,ENSG00000047644,protein_coding
24680,ARHGAP6,ENSG00000047648,protein_coding
13240,FAM184B,ENSG00000047662,protein_coding
10425,MAP4,ENSG00000047849,protein_coding
20720,GOPC,ENSG00000047932,protein_coding
20712,ROS1,ENSG00000047936,protein_coding
34646,USP28,ENSG00000048028,protein_coding
21845,HDAC9,ENSG00000048052,protein_coding
18298,TSPAN17,ENSG00000048140,protein_coding
18285,NOP16,ENSG00000048162,protein_coding
13204,CC2D2A,ENSG00000048342,protein_coding
28814,RRM2B,ENSG00000048392,protein_coding
23791,ZNF800,ENSG00000048405,protein_coding
46966,TNFRSF17,ENSG00000048462,protein_coding
46968,SNX29,ENSG00000048471,protein_coding
38027,LMO3,ENSG00000048540,protein_coding
19713,MRPS10,ENSG00000048544,protein_coding
19709,GUCA1A,ENSG00000048545,protein_coding
34031,RSF1,ENSG00000048649,protein_coding
431,VPS13D,ENSG00000048707,protein_coding
35336,CELF2,ENSG00000048740,protein_coding
30784,FAM120A,ENSG00000048828,protein_coding
7963,R3HDM1,ENSG00000048991,protein_coding
1300,COL9A2,ENSG00000049089,protein_coding
39471,KITLG,ENSG00000049130,protein_coding
16378,ERCC8,ENSG00000049167,protein_coding
16424,ADAMTS6,ENSG00000049192,protein_coding
320,H6PD,ENSG00000049239,protein_coding
273,VAMP3,ENSG00000049245,protein_coding
275,PER3,ENSG00000049246,protein_coding
277,UTS2,ENSG00000049247,protein_coding
278,TNFRSF9,ENSG00000049249,protein_coding
51089,EPN3,ENSG00000049283,protein_coding
6037,LTBP1,ENSG00000049323,protein_coding
32616,RCN1,ENSG00000049449,protein_coding
22914,ELN,ENSG00000049540,protein_coding
22920,RFC2,ENSG00000049541,protein_coding
21286,ARID1B,ENSG00000049618,protein_coding
15552,CLPTM1L,ENSG00000049656,protein_coding
52958,NEDD4L,ENSG00000049759,protein_coding
25263,FOXP3,ENSG00000049768,protein_coding
25265,PPP1R3F,ENSG00000049769,protein_coding
16601,HEXB,ENSG00000049860,protein_coding
16553,PTCD2,ENSG00000049883,protein_coding
25727,NEXMIF,ENSG00000050030,protein_coding
42943,JKAMP,ENSG00000050130,protein_coding
32322,DKK3,ENSG00000050165,protein_coding
24290,ARHGEF5,ENSG00000050327,protein_coding
21962,NFE2L3,ENSG00000050344,protein_coding
18744,MCUR1,ENSG00000050393,protein_coding
38623,LIMA1,ENSG00000050405,protein_coding
38652,LETMD1,ENSG00000050426,protein_coding
38666,SLC4A8,ENSG00000050438,protein_coding
31520,LAMC3,ENSG00000050555,protein_coding
1987,PTGER3,ENSG00000050628,protein_coding
14588,TNIP3,ENSG00000050730,protein_coding
18425,MAPK9,ENSG00000050748,protein_coding
18357,COL23A1,ENSG00000050767,protein_coding
48591,BCAR1,ENSG00000050820,protein_coding
32158,FAM160A2,ENSG00000051009,protein_coding
48114,HERPUD1,ENSG00000051108,protein_coding
55806,HOMER3,ENSG00000051128,protein_coding
44856,RAD51,ENSG00000051180,protein_coding
11443,POLQ,ENSG00000051341,protein_coding
11807,PIK3CB,ENSG00000051382,protein_coding
48912,CYBA,ENSG00000051523,protein_coding
18264,THOC3,ENSG00000051596,protein_coding
21011,HEBP2,ENSG00000051620,protein_coding
40232,MPHOSPH9,ENSG00000051825,protein_coding
38054,PLEKHA5,ENSG00000052126,protein_coding
47595,PRSS8,ENSG00000052344,protein_coding
2714,SIKE1,ENSG00000052723,protein_coding
36838,RRP12,ENSG00000052749,protein_coding
15095,FNIP2,ENSG00000052795,protein_coding
15163,MSMO1,ENSG00000052802,protein_coding
32749,TTC17,ENSG00000052841,protein_coding
32777,ALX4,ENSG00000052850,protein_coding
17421,FSTL4,ENSG00000053108,protein_coding
43496,FOXN3,ENSG00000053254,protein_coding
20594,METTL24,ENSG00000053328,protein_coding
633,AKR7A2,ENSG00000053371,protein_coding
628,MRTO4,ENSG00000053372,protein_coding
54091,NNAT,ENSG00000053438,protein_coding
55702,USE1,ENSG00000053501,protein_coding
12486,MCF2L2,ENSG00000053524,protein_coding
37552,NRIP2,ENSG00000053702,protein_coding
52493,LAMA3,ENSG00000053747,protein_coding
42901,AP5M1,ENSG00000053770,protein_coding
13298,ANAPC4,ENSG00000053900,protein_coding
31941,KCNQ1,ENSG00000053918,protein_coding
1172,TRAPPC3,ENSG00000054116,protein_coding
1175,THRAP3,ENSG00000054118,protein_coding
31707,PHPT1,ENSG00000054148,protein_coding
31728,ENTPD2,ENSG00000054179,protein_coding
8236,LY75,ENSG00000054219,protein_coding
5147,ARID4B,ENSG00000054267,protein_coding
5258,OPN3,ENSG00000054277,protein_coding
5291,SDCCAG8,ENSG00000054282,protein_coding
9200,PTPRN,ENSG00000054356,protein_coding
4626,HHAT,ENSG00000054392,protein_coding
351,KIF1B,ENSG00000054523,protein_coding
18520,FOXC1,ENSG00000054598,protein_coding
59545,TBC1D22A,ENSG00000054611,protein_coding
43025,SYNE2,ENSG00000054654,protein_coding
43093,PLEKHH1,ENSG00000054690,protein_coding
54442,ATP9A,ENSG00000054793,protein_coding
54526,SPO11,ENSG00000054796,protein_coding
54492,CBLN4,ENSG00000054803,protein_coding
33942,CHRDL2,ENSG00000054938,protein_coding
33897,FAM168A,ENSG00000054965,protein_coding
33895,RELT,ENSG00000054967,protein_coding
43471,GALC,ENSG00000054983,protein_coding
8862,NOP58,ENSG00000055044,protein_coding
553,SZRD1,ENSG00000055070,protein_coding
24405,KCNH2,ENSG00000055118,protein_coding
24327,CUL1,ENSG00000055130,protein_coding
17953,FAM114A2,ENSG00000055147,protein_coding
18001,CYFIP2,ENSG00000055163,protein_coding
21145,TAB2,ENSG00000055208,protein_coding
21156,GINM1,ENSG00000055211,protein_coding
6076,EIF2AK2,ENSG00000055332,protein_coding
51845,AC022966.1,ENSG00000055483,protein_coding
24448,KMT2C,ENSG00000055609,protein_coding
2160,MCOLN3,ENSG00000055732,protein_coding
6388,CCDC85A,ENSG00000055813,protein_coding
5772,PUM2,ENSG00000055917,protein_coding
36920,MRPL43,ENSG00000055950,protein_coding
10655,ITIH4,ENSG00000055955,protein_coding
10653,ITIH1,ENSG00000055957,protein_coding
15206,HPF1,ENSG00000056050,protein_coding
15992,ZFR,ENSG00000056097,protein_coding
26432,ZNF280C,ENSG00000056277,protein_coding
13910,NPFFR2,ENSG00000056291,protein_coding
59492,PHF21B,ENSG00000056487,protein_coding
31237,TRAF1,ENSG00000056558,protein_coding
31285,RC3H2,ENSG00000056586,protein_coding
10680,IL17RB,ENSG00000056736,protein_coding
20631,TRAF3IP2,ENSG00000056972,protein_coding
24594,GYG2,ENSG00000056998,protein_coding
11123,DCBLD2,ENSG00000057019,protein_coding
53064,SERPINB3,ENSG00000057149,protein_coding
4054,SOAT1,ENSG00000057252,protein_coding
38313,PKP2,ENSG00000057294,protein_coding
2043,MSH4,ENSG00000057468,protein_coding
41884,F7,ENSG00000057593,protein_coding
35261,GDI2,ENSG00000057608,protein_coding
20502,PRDM1,ENSG00000057657,protein_coding
20503,ATG5,ENSG00000057663,protein_coding
39580,TMCC3,ENSG00000057704,protein_coding
769,PITHD1,ENSG00000057757,protein_coding
6166,MTA3,ENSG00000057935,protein_coding
12420,USP13,ENSG00000058056,protein_coding
12478,ATP11B,ENSG00000058063,protein_coding
4139,LAMC2,ENSG00000058085,protein_coding
23151,CDK14,ENSG00000058091,protein_coding
11595,SEC61A1,ENSG00000058262,protein_coding
39392,PPP1R12A,ENSG00000058272,protein_coding
45861,RASGRF1,ENSG00000058335,protein_coding
22330,CAMK2B,ENSG00000058404,protein_coding
578,CROCC,ENSG00000058453,protein_coding
47247,POLR3E,ENSG00000058600,protein_coding
4447,ATP2B4,ENSG00000058668,protein_coding
4451,ZC3H11A,ENSG00000058673,protein_coding
16955,RIOK2,ENSG00000058729,protein_coding
1706,YIPF1,ENSG00000058799,protein_coding
1703,NDC1,ENSG00000058804,protein_coding
12570,DGKG,ENSG00000058866,protein_coding
46706,FLYWCH1,ENSG00000059122,protein_coding
46555,UNKL,ENSG00000059145,protein_coding
24059,TBXAS1,ENSG00000059377,protein_coding
24060,PARP12,ENSG00000059378,protein_coding
36798,ALDH18A1,ENSG00000059573,protein_coding
5119,TARBP1,ENSG00000059588,protein_coding
14955,GATB,ENSG00000059691,protein_coding
6621,MXD1,ENSG00000059728,protein_coding
39622,CDK17,ENSG00000059758,protein_coding
31108,DNAJC25,ENSG00000059769,protein_coding
37738,SLC2A3,ENSG00000059804,protein_coding
36968,PSD,ENSG00000059915,protein_coding
53275,CTDP1,ENSG00000060069,protein_coding
37881,YBX3,ENSG00000060138,protein_coding
37880,STYK1,ENSG00000060140,protein_coding
37505,WNK1,ENSG00000060237,protein_coding
36230,CCAR1,ENSG00000060339,protein_coding
54657,OGFR,ENSG00000060491,protein_coding
54952,GNA15,ENSG00000060558,protein_coding
55001,CREB3L3,ENSG00000060566,protein_coding
882,PIGV,ENSG00000060642,protein_coding
996,PTPRU,ENSG00000060656,protein_coding
1024,SNRNP40,ENSG00000060688,protein_coding
40408,RIMBP2,ENSG00000060709,protein_coding
2464,COL11A1,ENSG00000060718,protein_coding
32633,QSER1,ENSG00000060749,protein_coding
21436,MPC1,ENSG00000060762,protein_coding
10177,ACAA1,ENSG00000060971,protein_coding
38128,BCAT1,ENSG00000060982,protein_coding
38487,HDAC7,ENSG00000061273,protein_coding
27445,LZTS1,ENSG00000061337,protein_coding
17260,PRDM6,ENSG00000061455,protein_coding
17535,WNT8A,ENSG00000061492,protein_coding
54034,SPAG4,ENSG00000061656,protein_coding
8586,NCKAP1,ENSG00000061676,protein_coding
38197,MRPS35,ENSG00000061794,protein_coding
15047,GUCY1B1,ENSG00000061918,protein_coding
40455,SFSWAP,ENSG00000061936,protein_coding
12754,TNK2,ENSG00000061938,protein_coding
39088,MON2,ENSG00000061987,protein_coding
48391,CDH3,ENSG00000062038,protein_coding
24600,ARSF,ENSG00000062096,protein_coding
16338,GPBP1,ENSG00000062194,protein_coding
33986,DGAT2,ENSG00000062282,protein_coding
56735,ZNF112,ENSG00000062370,protein_coding
38941,CS,ENSG00000062485,protein_coding
44893,LTK,ENSG00000062524,protein_coding
22303,MRPS24,ENSG00000062582,protein_coding
54318,ELMO2,ENSG00000062598,protein_coding
36588,WAPL,ENSG00000062650,protein_coding
51276,VMP1,ENSG00000062716,protein_coding
51312,APPBP2,ENSG00000062725,protein_coding
57098,POLD1,ENSG00000062822,protein_coding
50050,SEZ6,ENSG00000063015,protein_coding
38743,EIF4B,ENSG00000063046,protein_coding
57013,SLC6A16,ENSG00000063127,protein_coding
56907,BICRA,ENSG00000063169,protein_coding
56956,SPHK2,ENSG00000063176,protein_coding
56954,RPL18,ENSG00000063177,protein_coding
56958,CA11,ENSG00000063180,protein_coding
57520,ISOC2,ENSG00000063241,protein_coding
57538,U2AF2,ENSG00000063244,protein_coding
57541,EPN1,ENSG00000063245,protein_coding
56472,MED29,ENSG00000063322,protein_coding
15516,AHRR,ENSG00000063438,protein_coding
58446,GSC2,ENSG00000063515,protein_coding
26846,ZNF275,ENSG00000063587,protein_coding
26776,MTMR1,ENSG00000063601,protein_coding
9598,GPC1,ENSG00000063660,protein_coding
43390,ADCK1,ENSG00000063761,protein_coding
46592,HAGH,ENSG00000063854,protein_coding
12941,RNF4,ENSG00000063978,protein_coding
8827,CASP8,ENSG00000064012,protein_coding
13479,LIMCH1,ENSG00000064042,protein_coding
38173,INTS13,ENSG00000064102,protein_coding
38175,TM7SF3,ENSG00000064115,protein_coding
51053,DLX3,ENSG00000064195,protein_coding
34959,SPA17,ENSG00000064199,protein_coding
31932,TSPAN32,ENSG00000064201,protein_coding
54233,CCN5,ENSG00000064205,protein_coding
29487,DMRT3,ENSG00000064218,protein_coding
11121,ST3GAL6,ENSG00000064225,protein_coding
48784,ATP2C2,ENSG00000064270,protein_coding
51034,NGFR,ENSG00000064300,protein_coding
35006,CDON,ENSG00000064309,protein_coding
28998,TAF2,ENSG00000064313,protein_coding
24058,HIPK2,ENSG00000064393,protein_coding
23853,TNPO3,ENSG00000064419,protein_coding
55814,BORCS8-MEF2B,ENSG00000064489,protein_coding
55816,RFXANK,ENSG00000064490,protein_coding
55812,TMEM161A,ENSG00000064545,protein_coding
55837,LPAR2,ENSG00000064547,protein_coding
54301,CTSA,ENSG00000064601,protein_coding
55809,SUGP2,ENSG00000064607,protein_coding
17327,SLC12A2,ENSG00000064651,protein_coding
17254,SNX24,ENSG00000064652,protein_coding
54332,EYA2,ENSG00000064655,protein_coding
54823,CNN2,ENSG00000064666,protein_coding
54825,ABCA7,ENSG00000064687,protein_coding
17245,SNCAIP,ENSG00000064692,protein_coding
2645,DDX20,ENSG00000064703,protein_coding
45974,BTBD1,ENSG00000064726,protein_coding
38219,FAR2,ENSG00000064763,protein_coding
54477,BCAS1,ENSG00000064787,protein_coding
11024,POU1F1,ENSG00000064835,protein_coding
2617,CHI3L2,ENSG00000064886,protein_coding
54829,SBNO2,ENSG00000064932,protein_coding
8661,PMS1,ENSG00000064933,protein_coding
54972,HMG20B,ENSG00000064961,protein_coding
8629,CALCRL,ENSG00000064989,protein_coding
19529,TAF11,ENSG00000064995,protein_coding
19530,ANKS1A,ENSG00000064999,protein_coding
54894,AP3D1,ENSG00000065000,protein_coding
19537,ZNF76,ENSG00000065029,protein_coding
46619,SLC9A3R2,ENSG00000065054,protein_coding
46620,NTHL1,ENSG00000065057,protein_coding
19526,UHRF1BP1,ENSG00000065060,protein_coding
2552,GNAI3,ENSG00000065135,protein_coding
41666,IPO5,ENSG00000065150,protein_coding
37307,OAT,ENSG00000065154,protein_coding
2784,WDR3,ENSG00000065183,protein_coding
2213,PKN2,ENSG00000065243,protein_coding
54817,WDR18,ENSG00000065268,protein_coding
19905,TRAM2,ENSG00000065308,protein_coding
49428,NTN1,ENSG00000065320,protein_coding
49447,GLP2R,ENSG00000065325,protein_coding
35378,MCM10,ENSG00000065328,protein_coding
38909,DGKA,ENSG00000065357,protein_coding
38921,ERBB3,ENSG00000065361,protein_coding
11491,ROPN1,ENSG00000065371,protein_coding
8742,ANKRD44,ENSG00000065413,protein_coding
48614,KARS,ENSG00000065427,protein_coding
48613,ADAT1,ENSG00000065457,protein_coding
11478,PDIA5,ENSG00000065485,protein_coding
19602,TBC1D22B,ENSG00000065491,protein_coding
11427,NDUFB4,ENSG00000065518,protein_coding
530,SPEN,ENSG00000065526,protein_coding
11486,MYLK,ENSG00000065534,protein_coding
8619,ZC3H15,ENSG00000065548,protein_coding
49490,MAP2K4,ENSG00000065559,protein_coding
4675,TMEM206,ENSG00000065600,protein_coding
20260,SNAP91,ENSG00000065609,protein_coding
37026,SLK,ENSG00000065613,protein_coding
20264,CYB5R4,ENSG00000065615,protein_coding
37028,COL17A1,ENSG00000065618,protein_coding
37035,GSTO2,ENSG00000065621,protein_coding
35355,SEC61A2,ENSG00000065665,protein_coding
35283,PRKCQ,ENSG00000065675,protein_coding
54945,TLE2,ENSG00000065717,protein_coding
9560,ASB1,ENSG00000065802,protein_coding
35405,FAM107B,ENSG00000065809,protein_coding
20257,ME1,ENSG00000065833,protein_coding
13399,TBC1D1,ENSG00000065882,protein_coding
22264,CDK13,ENSG00000065883,protein_coding
6726,MTHFD2,ENSG00000065911,protein_coding
25131,SLC9A7,ENSG00000065923,protein_coding
37745,FOXJ2,ENSG00000065970,protein_coding
1367,YBX1,ENSG00000065978,protein_coding
55318,PDE4A,ENSG00000065989,protein_coding
4669,PPP2R5A,ENSG00000066027,protein_coding
6824,CTNNA2,ENSG00000066032,protein_coding
55191,ELAVL1,ENSG00000066044,protein_coding
1395,TIE1,ENSG00000066056,protein_coding
38633,DIP2B,ENSG00000066084,protein_coding
38618,SMARCD1,ENSG00000066117,protein_coding
1410,KDM4A,ENSG00000066135,protein_coding
1321,NFYC,ENSG00000066136,protein_coding
1357,ZMYND12,ENSG00000066185,protein_coding
15522,SLC9A3,ENSG00000066230,protein_coding
9448,NGEF,ENSG00000066248,protein_coding
4294,ASPM,ENSG00000066279,protein_coding
3642,CD84,ENSG00000066294,protein_coding
1400,ELOVL1,ENSG00000066322,protein_coding
32863,SPI1,ENSG00000066336,protein_coding
19199,ZNRD1,ENSG00000066379,protein_coding
32597,MPPED2,ENSG00000066382,protein_coding
11792,CLDN18,ENSG00000066405,protein_coding
11170,ZBTB11,ENSG00000066422,protein_coding
43558,ATXN3,ENSG00000066427,protein_coding
43567,GOLGA5,ENSG00000066455,protein_coding
37255,FGFR2,ENSG00000066468,protein_coding
1973,LRRC40,ENSG00000066557,protein_coding
17333,ISOC1,ENSG00000066583,protein_coding
43713,EML1,ENSG00000066629,protein_coding
20801,TRMT11,ENSG00000066651,protein_coding
47192,THUMPD1,ENSG00000066654,protein_coding
30953,MSANTD3,ENSG00000066697,protein_coding
43960,KIF26A,ENSG00000066735,protein_coding
43661,ATG2B,ENSG00000066739,protein_coding
28251,ARFGEF1,ENSG00000066777,protein_coding
47185,ACSM2B,ENSG00000066813,protein_coding
29217,ZFAT,ENSG00000066827,protein_coding
28218,MTFR1,ENSG00000066855,protein_coding
23362,STAG3,ENSG00000066923,protein_coding
52948,FECH,ENSG00000066926,protein_coding
45617,MYO9A,ENSG00000066933,protein_coding
57930,DDX3Y,ENSG00000067048,protein_coding
35196,PFKP,ENSG00000067057,protein_coding
35171,IDI1,ENSG00000067064,protein_coding
9358,SP100,ENSG00000067066,protein_coding
35209,KLF6,ENSG00000067082,protein_coding
16294,PLPP1,ENSG00000067113,protein_coding
45656,NEO1,ENSG00000067141,protein_coding
28300,TRAM1,ENSG00000067167,protein_coding
25652,PHKA1,ENSG00000067177,protein_coding
37630,TNFRSF1A,ENSG00000067182,protein_coding
50471,CACNB1,ENSG00000067191,protein_coding
2290,EVI5,ENSG00000067208,protein_coding
45674,STOML1,ENSG00000067221,protein_coding
45626,PKM,ENSG00000067225,protein_coding
16291,DHX29,ENSG00000067248,protein_coding
2325,DNTTIP2,ENSG00000067334,protein_coding
46867,METTL22,ENSG00000067365,protein_coding
44966,TP53BP1,ENSG00000067369,protein_coding
25426,TRO,ENSG00000067445,protein_coding
4741,RRP15,ENSG00000067533,protein_coding
10503,RHOA,ENSG00000067560,protein_coding
50752,DHX8,ENSG00000067596,protein_coding
147,PRKCZ,ENSG00000067606,protein_coding
57752,ZFY,ENSG00000067646,protein_coding
4765,IARS2,ENSG00000067704,protein_coding
39383,SYT1,ENSG00000067715,protein_coding
39372,NAV3,ENSG00000067798,protein_coding
26869,IDH3G,ENSG00000067829,protein_coding
46819,ROGDI,ENSG00000067836,protein_coding
26871,PDZD4,ENSG00000067840,protein_coding
26855,ATP2B3,ENSG00000067842,protein_coding
52432,ROCK1,ENSG00000067900,protein_coding
48287,CBFB,ENSG00000067955,protein_coding
24859,PDK3,ENSG00000067992,protein_coding
10555,HYAL2,ENSG00000068001,protein_coding
9571,HDAC4,ENSG00000068024,protein_coding
10557,RASSF1,ENSG00000068028,protein_coding
12921,FGFR3,ENSG00000068078,protein_coding
50714,IFI35,ENSG00000068079,protein_coding
51294,HEATR6,ENSG00000068097,protein_coding
50673,COASY,ENSG00000068120,protein_coding
50683,PLEKHH3,ENSG00000068137,protein_coding
46360,MEF2A,ENSG00000068305,protein_coding
25240,OTUD5,ENSG00000068308,protein_coding
25245,TFE3,ENSG00000068323,protein_coding
25217,TBC1D25,ENSG00000068354,protein_coding
26139,ACSL4,ENSG00000068366,protein_coding
37420,INPP5A,ENSG00000068383,protein_coding
25251,GPKOW,ENSG00000068394,protein_coding
25244,GRIPAP1,ENSG00000068400,protein_coding
25211,FTSJ1,ENSG00000068438,protein_coding
51258,PRR11,ENSG00000068489,protein_coding
6928,REEP1,ENSG00000068615,protein_coding
41876,ATP11A,ENSG00000068650,protein_coding
6920,POLR1A,ENSG00000068654,protein_coding
5763,LAPTM4A,ENSG00000068697,protein_coding
6256,TTC7A,ENSG00000068724,protein_coding
