,name,ensg,type
2238,Elf3,ENSMUSG00000003051,protein_coding
55033,Cyp2c29,ENSMUSG00000003053,protein_coding
40626,Stard3nl,ENSMUSG00000003062,protein_coding
28150,Stk11,ENSMUSG00000003068,protein_coding
28156,Efna2,ENSMUSG00000003070,protein_coding
28152,Atp5d,ENSMUSG00000003072,protein_coding
22699,Ppp5c,ENSMUSG00000003099,protein_coding
39475,Cdk12,ENSMUSG00000003119,protein_coding
23111,Lipe,ENSMUSG00000003123,protein_coding
35471,Pafah1b2,ENSMUSG00000003131,protein_coding
588,Tbc1d8,ENSMUSG00000003134,protein_coding
592,Cnot11,ENSMUSG00000003135,protein_coding
21278,Slc2a3,ENSMUSG00000003153,protein_coding
21282,Foxj2,ENSMUSG00000003154,protein_coding
15721,Sri,ENSMUSG00000003161,protein_coding
47465,Dgcr2,ENSMUSG00000003166,protein_coding
23959,Irf3,ENSMUSG00000003184,protein_coding
23958,Bcl2l12,ENSMUSG00000003190,protein_coding
50489,Zfp959,ENSMUSG00000003198,protein_coding
50498,Mpnd,ENSMUSG00000003199,protein_coding
50500,Sh3gl1,ENSMUSG00000003200,protein_coding
50492,Ebi3,ENSMUSG00000003206,protein_coding
50494,Yju2,ENSMUSG00000003208,protein_coding
27650,Ranbp2,ENSMUSG00000003226,protein_coding
27653,Edar,ENSMUSG00000003227,protein_coding
55436,Grk5,ENSMUSG00000003228,protein_coding
47567,Dvl3,ENSMUSG00000003233,protein_coding
47570,Abcf3,ENSMUSG00000003234,protein_coding
47565,Eif2b5,ENSMUSG00000003235,protein_coding
24044,Cyth2,ENSMUSG00000003269,protein_coding
24041,Sult2b1,ENSMUSG00000003271,protein_coding
24035,Car11,ENSMUSG00000003273,protein_coding
50708,Dlgap1,ENSMUSG00000003279,protein_coding
12785,Plag1,ENSMUSG00000003282,protein_coding
6513,Hck,ENSMUSG00000003283,protein_coding
34760,Mrpl4,ENSMUSG00000003299,protein_coding
34778,Keap1,ENSMUSG00000003308,protein_coding
34784,Ap1m2,ENSMUSG00000003309,protein_coding
31519,Glg1,ENSMUSG00000003316,protein_coding
28181,Atp8b3,ENSMUSG00000003341,protein_coding
28192,Btbd2,ENSMUSG00000003344,protein_coding
28191,Csnk1g2,ENSMUSG00000003345,protein_coding
28185,Abhd17a,ENSMUSG00000003346,protein_coding
28195,Mob3a,ENSMUSG00000003348,protein_coding
46870,Cacnb3,ENSMUSG00000003352,protein_coding
46874,Ccdc65,ENSMUSG00000003354,protein_coding
46875,Fkbp11,ENSMUSG00000003355,protein_coding
46871,Ddx23,ENSMUSG00000003360,protein_coding
23205,Pld3,ENSMUSG00000003363,protein_coding
23092,Grik5,ENSMUSG00000003378,protein_coding
23084,Cd79a,ENSMUSG00000003379,protein_coding
23088,Rabac1,ENSMUSG00000003380,protein_coding
11071,Etv3,ENSMUSG00000003382,protein_coding
34819,Prkcsh,ENSMUSG00000003402,protein_coding
34820,Elavl3,ENSMUSG00000003410,protein_coding
14268,Rab3b,ENSMUSG00000003411,protein_coding
3737,St8sia6,ENSMUSG00000003418,protein_coding
23968,Fcgrt,ENSMUSG00000003420,protein_coding
23965,Nosip,ENSMUSG00000003421,protein_coding
23982,Pih1d1,ENSMUSG00000003423,protein_coding
23971,Rps11,ENSMUSG00000003429,protein_coding
23239,Supt5,ENSMUSG00000003435,protein_coding
23237,Dll3,ENSMUSG00000003436,protein_coding
23247,Paf1,ENSMUSG00000003437,protein_coding
23238,Timm50,ENSMUSG00000003438,protein_coding
23246,Med29,ENSMUSG00000003444,protein_coding
22011,Bicd1,ENSMUSG00000003452,protein_coding
2949,Ncstn,ENSMUSG00000003458,protein_coding
2953,Pex19,ENSMUSG00000003464,protein_coding
33866,Phyhip,ENSMUSG00000003469,protein_coding
19841,Crhr2,ENSMUSG00000003476,protein_coding
19843,Inmt,ENSMUSG00000003477,protein_coding
30685,Cyp4f18,ENSMUSG00000003484,protein_coding
19197,Impdh1,ENSMUSG00000003500,protein_coding
22731,Psg18,ENSMUSG00000003505,protein_coding
39712,Dusp3,ENSMUSG00000003518,protein_coding
47475,Prodh,ENSMUSG00000003526,protein_coding
47468,Ess2,ENSMUSG00000003527,protein_coding
47471,Slc25a1,ENSMUSG00000003528,protein_coding
47474,Dgcr6,ENSMUSG00000003531,protein_coding
49936,Ddr1,ENSMUSG00000003534,protein_coding
49942,Ier3,ENSMUSG00000003541,protein_coding
22798,Fosb,ENSMUSG00000003545,protein_coding
50308,Klc4,ENSMUSG00000003546,protein_coding
22801,Ercc1,ENSMUSG00000003549,protein_coding
55227,Cyp17a1,ENSMUSG00000003555,protein_coding
55230,As3mt,ENSMUSG00000003559,protein_coding
30590,Homer3,ENSMUSG00000003573,protein_coding
30597,Crtc1,ENSMUSG00000003575,protein_coding
37349,Rnf215,ENSMUSG00000003581,protein_coding
37346,Sec14l2,ENSMUSG00000003585,protein_coding
5727,Aven,ENSMUSG00000003604,protein_coding
10074,Cp,ENSMUSG00000003617,protein_coding
15740,Crot,ENSMUSG00000003623,protein_coding
14934,Rps6ka1,ENSMUSG00000003644,protein_coding
31489,Calb2,ENSMUSG00000003657,protein_coding
6008,Snrnp200,ENSMUSG00000003660,protein_coding
6009,Ciao1,ENSMUSG00000003662,protein_coding
49046,Has1,ENSMUSG00000003665,protein_coding
54386,Taf6l,ENSMUSG00000003680,protein_coding
1971,Insig2,ENSMUSG00000003721,protein_coding
14795,Kpna6,ENSMUSG00000003731,protein_coding
27606,Man1a,ENSMUSG00000003746,protein_coding
23187,Itpkc,ENSMUSG00000003752,protein_coding
23188,Coq8b,ENSMUSG00000003762,protein_coding
53058,Brd8,ENSMUSG00000003778,protein_coding
53059,Kif20a,ENSMUSG00000003779,protein_coding
30947,Farsa,ENSMUSG00000003808,protein_coding
30950,Gcdh,ENSMUSG00000003809,protein_coding
14389,Mast2,ENSMUSG00000003810,protein_coding
30952,Dnase2a,ENSMUSG00000003812,protein_coding
30944,Rad23a,ENSMUSG00000003813,protein_coding
30945,Calr,ENSMUSG00000003814,protein_coding
30949,Syce2,ENSMUSG00000003824,protein_coding
31443,Nfat5,ENSMUSG00000003847,protein_coding
31445,Nob1,ENSMUSG00000003848,protein_coding
31444,Nqo1,ENSMUSG00000003849,protein_coding
23997,Ppfia3,ENSMUSG00000003863,protein_coding
24008,Gys1,ENSMUSG00000003865,protein_coding
24007,Ruvbl2,ENSMUSG00000003868,protein_coding
23999,Lin7b,ENSMUSG00000003872,protein_coding
24012,Bax,ENSMUSG00000003873,protein_coding
45388,Il7r,ENSMUSG00000003882,protein_coding
27880,Tfam,ENSMUSG00000003923,protein_coding
49729,Zfp81,ENSMUSG00000003929,protein_coding
38555,Efnb3,ENSMUSG00000003934,protein_coding
39265,Mmd,ENSMUSG00000003948,protein_coding
39266,Hlf,ENSMUSG00000003949,protein_coding
47890,Fam162a,ENSMUSG00000003955,protein_coding
46286,Rpl8,ENSMUSG00000003970,protein_coding
15754,Grm3,ENSMUSG00000003974,protein_coding
42301,Ssbp2,ENSMUSG00000003992,protein_coding
37674,Fancl,ENSMUSG00000004018,protein_coding
2604,Brinp2,ENSMUSG00000004031,protein_coding
11896,Gstm5,ENSMUSG00000004032,protein_coding
11899,Gstm7,ENSMUSG00000004035,protein_coding
11902,Gstm3,ENSMUSG00000004038,protein_coding
39647,Stat3,ENSMUSG00000004040,protein_coding
39646,Stat5a,ENSMUSG00000004043,protein_coding
39648,Cavin1,ENSMUSG00000004044,protein_coding
54224,Map3k11,ENSMUSG00000004054,protein_coding
23207,Akt2,ENSMUSG00000004056,protein_coding
47202,Dnaja3,ENSMUSG00000004069,protein_coding
47204,Hmox2,ENSMUSG00000004070,protein_coding
47206,Cdip1,ENSMUSG00000004071,protein_coding
4795,Map3k20,ENSMUSG00000004085,protein_coding
34582,Cwc15,ENSMUSG00000004096,protein_coding
34747,Col5a3,ENSMUSG00000004098,protein_coding
34757,Dnmt1,ENSMUSG00000004099,protein_coding
34752,Ppan,ENSMUSG00000004100,protein_coding
4267,Angptl2,ENSMUSG00000004105,protein_coding
2535,Cacna1e,ENSMUSG00000004110,protein_coding
3911,Cacna1b,ENSMUSG00000004113,protein_coding
12442,Trmt10a,ENSMUSG00000004127,protein_coding
43453,Etv1,ENSMUSG00000004151,protein_coding
46271,Kifc2,ENSMUSG00000004187,protein_coding
27684,Psap,ENSMUSG00000004207,protein_coding
8387,Ikbkg,ENSMUSG00000004221,protein_coding
55164,Pax2,ENSMUSG00000004231,protein_coding
11650,Wars2,ENSMUSG00000004233,protein_coding
21359,Atn1,ENSMUSG00000004263,protein_coding
21348,Phb2,ENSMUSG00000004264,protein_coding
21354,Ptpn6,ENSMUSG00000004266,protein_coding
21360,Eno2,ENSMUSG00000004267,protein_coding
21347,Emg1,ENSMUSG00000004268,protein_coding
21346,Lpcat3,ENSMUSG00000004270,protein_coding
19209,Atp6v1f,ENSMUSG00000004285,protein_coding
37881,Il12b,ENSMUSG00000004296,protein_coding
7327,Clcn5,ENSMUSG00000004317,protein_coding
30424,Clcn3,ENSMUSG00000004319,protein_coding
22700,Hif3a,ENSMUSG00000004328,protein_coding
40658,Gpx6,ENSMUSG00000004341,protein_coding
40656,Gpx5,ENSMUSG00000004344,protein_coding
19856,Pde1c,ENSMUSG00000004347,protein_coding
28475,Utp20,ENSMUSG00000004356,protein_coding
28469,Spic,ENSMUSG00000004359,protein_coding
27170,9330159F19Rik,ENSMUSG00000004360,protein_coding
1324,Cul3,ENSMUSG00000004364,protein_coding
47684,Sst,ENSMUSG00000004366,protein_coding
22130,Il11,ENSMUSG00000004371,protein_coding
30731,Large1,ENSMUSG00000004383,protein_coding
37416,Ddx56,ENSMUSG00000004393,protein_coding
37417,Tmed4,ENSMUSG00000004394,protein_coding
18409,Col26a1,ENSMUSG00000004415,protein_coding
21222,Bid,ENSMUSG00000004446,protein_coding
1933,Ralb,ENSMUSG00000004451,protein_coding
18024,Ppp1cc,ENSMUSG00000004455,protein_coding
47646,Dnajb11,ENSMUSG00000004460,protein_coding
47645,Tbccd1,ENSMUSG00000004462,protein_coding
23909,Clec11a,ENSMUSG00000004473,protein_coding
22500,Zfp324,ENSMUSG00000004500,protein_coding
25217,Gab2,ENSMUSG00000004508,protein_coding
17766,Coro1c,ENSMUSG00000004530,protein_coding
19803,Tax1bp1,ENSMUSG00000004535,protein_coding
22763,Psg17,ENSMUSG00000004540,protein_coding
22761,Psg19,ENSMUSG00000004542,protein_coding
2120,Ctse,ENSMUSG00000004552,protein_coding
33133,Ndrg2,ENSMUSG00000004558,protein_coding
33131,Mettl17,ENSMUSG00000004561,protein_coding
33137,Arhgef40,ENSMUSG00000004562,protein_coding
29380,Pnpla6,ENSMUSG00000004565,protein_coding
29379,Mcoln1,ENSMUSG00000004567,protein_coding
29374,Arhgef18,ENSMUSG00000004568,protein_coding
12506,Pkn2,ENSMUSG00000004591,protein_coding
23827,Cd33,ENSMUSG00000004609,protein_coding
23818,Etfb,ENSMUSG00000004610,protein_coding
23816,Nkg7,ENSMUSG00000004612,protein_coding
29388,Stxbp2,ENSMUSG00000004626,protein_coding
29387,Pcp2,ENSMUSG00000004630,protein_coding
18926,Sgce,ENSMUSG00000004631,protein_coding
19821,Chn2,ENSMUSG00000004633,protein_coding
31562,Wwox,ENSMUSG00000004637,protein_coding
16258,Slbp,ENSMUSG00000004642,protein_coding
25079,Tyr,ENSMUSG00000004651,protein_coding
19848,Ghrhr,ENSMUSG00000004654,protein_coding
19847,Aqp1,ENSMUSG00000004655,protein_coding
35718,Arid3b,ENSMUSG00000004661,protein_coding
28144,Cnn2,ENSMUSG00000004665,protein_coding
28147,Polr2e,ENSMUSG00000004667,protein_coding
37470,Abca13,ENSMUSG00000004668,protein_coding
30644,Myo9b,ENSMUSG00000004677,protein_coding
43394,Hdac9,ENSMUSG00000004698,protein_coding
2929,Ly9,ENSMUSG00000004707,protein_coding
2928,Cd244a,ENSMUSG00000004709,protein_coding
50568,Adgre1,ENSMUSG00000004730,protein_coding
37345,Mtfp1,ENSMUSG00000004748,protein_coding
440,Rab23,ENSMUSG00000004768,protein_coding
35863,Rab11a,ENSMUSG00000004771,protein_coding
44209,Eif2b2,ENSMUSG00000004788,protein_coding
44205,Dlst,ENSMUSG00000004789,protein_coding
44207,Pgf,ENSMUSG00000004791,protein_coding
38390,Ulk2,ENSMUSG00000004798,protein_coding
18367,Ccl24,ENSMUSG00000004814,protein_coding
17600,Dgkq,ENSMUSG00000004815,protein_coding
17606,Tmed11,ENSMUSG00000004821,protein_coding
38386,Grap,ENSMUSG00000004837,protein_coding
48298,Pou1f1,ENSMUSG00000004842,protein_coding
48299,Chmp2b,ENSMUSG00000004843,protein_coding
18417,Plod3,ENSMUSG00000004846,protein_coding
18422,Ap1s1,ENSMUSG00000004849,protein_coding
49541,Mapk13,ENSMUSG00000004864,protein_coding
49537,Srpk1,ENSMUSG00000004865,protein_coding
1287,Pax3,ENSMUSG00000004872,protein_coding
3189,Lbr,ENSMUSG00000004880,protein_coding
11086,Crabp2,ENSMUSG00000004885,protein_coding
11088,Nes,ENSMUSG00000004891,protein_coding
11089,Bcan,ENSMUSG00000004892,protein_coding
11090,Hapln2,ENSMUSG00000004894,protein_coding
11081,Prcc,ENSMUSG00000004895,protein_coding
11084,Rrnad1,ENSMUSG00000004896,protein_coding
11082,Hdgf,ENSMUSG00000004897,protein_coding
21218,Slc25a18,ENSMUSG00000004902,protein_coding
28219,Thop1,ENSMUSG00000004929,protein_coding
28236,Apba3,ENSMUSG00000004931,protein_coding
28234,Matk,ENSMUSG00000004933,protein_coding
28225,Pias4,ENSMUSG00000004934,protein_coding
35855,Map2k1,ENSMUSG00000004936,protein_coding
28218,Sgta,ENSMUSG00000004937,protein_coding
28231,Nmrk2,ENSMUSG00000004939,protein_coding
48787,Tmem242,ENSMUSG00000004945,protein_coding
18388,Dtx2,ENSMUSG00000004947,protein_coding
18387,Zp3,ENSMUSG00000004948,protein_coding
18383,Hspb1,ENSMUSG00000004951,protein_coding
18391,Rasa4,ENSMUSG00000004952,protein_coding
22113,Syt5,ENSMUSG00000004961,protein_coding
19745,Hnrnpa2b1,ENSMUSG00000004980,protein_coding
21170,Fxyd4,ENSMUSG00000004988,protein_coding
30929,Ccdc130,ENSMUSG00000004994,protein_coding
30928,Mri1,ENSMUSG00000004996,protein_coding
12593,Prkacb,ENSMUSG00000005034,protein_coding
40183,Sgsh,ENSMUSG00000005043,protein_coding
15512,Chd5,ENSMUSG00000005045,protein_coding
28060,Cstb,ENSMUSG00000005054,protein_coding
18402,Sh2b2,ENSMUSG00000005057,protein_coding
21335,Pex5,ENSMUSG00000005069,protein_coding
43926,Jkamp,ENSMUSG00000005078,protein_coding
5522,Cd44,ENSMUSG00000005087,protein_coding
5520,Slc1a2,ENSMUSG00000005089,protein_coding
5803,Eif2ak4,ENSMUSG00000005102,protein_coding
16384,Wdr1,ENSMUSG00000005103,protein_coding
16382,Slc2a9,ENSMUSG00000005107,protein_coding
46068,Ccn4,ENSMUSG00000005124,protein_coding
46069,Ndrg1,ENSMUSG00000005125,protein_coding
35603,4930550C14Rik,ENSMUSG00000005131,protein_coding
30973,Man2b1,ENSMUSG00000005142,protein_coding
34174,Klf5,ENSMUSG00000005148,protein_coding
30971,Wdr83,ENSMUSG00000005150,protein_coding
30958,Prdx2,ENSMUSG00000005161,protein_coding
38579,Polr2a,ENSMUSG00000005198,protein_coding
38559,Shbg,ENSMUSG00000005202,protein_coding
38573,Senp3,ENSMUSG00000005204,protein_coding
16885,Corin,ENSMUSG00000005220,protein_coding
19831,Plekha8,ENSMUSG00000005225,protein_coding
4731,G6pc2,ENSMUSG00000005232,protein_coding
4730,Spc25,ENSMUSG00000005233,protein_coding
38552,Dnah2,ENSMUSG00000005237,protein_coding
48745,Ripk4,ENSMUSG00000005251,protein_coding
47508,Ufd1,ENSMUSG00000005262,protein_coding
38421,Zfp287,ENSMUSG00000005267,protein_coding
45391,Prlr,ENSMUSG00000005268,protein_coding
16265,Letm1,ENSMUSG00000005299,protein_coding
41599,Ubqln1,ENSMUSG00000005312,protein_coding
41529,Fgfr4,ENSMUSG00000005320,protein_coding
3000,Cadm3,ENSMUSG00000005338,protein_coding
2996,Fcer1a,ENSMUSG00000005339,protein_coding
46328,Txn2,ENSMUSG00000005354,protein_coding
28083,Casp14,ENSMUSG00000005355,protein_coding
28086,Slc1a6,ENSMUSG00000005357,protein_coding
45374,Slc1a3,ENSMUSG00000005360,protein_coding
20961,Crbn,ENSMUSG00000005362,protein_coding
20959,Il5ra,ENSMUSG00000005364,protein_coding
51007,Msh6,ENSMUSG00000005370,protein_coding
51008,Fbxo11,ENSMUSG00000005371,protein_coding
18351,Mlxipl,ENSMUSG00000005373,protein_coding
18353,Tbl2,ENSMUSG00000005374,protein_coding
18347,Bud23,ENSMUSG00000005378,protein_coding
40510,Nid1,ENSMUSG00000005397,protein_coding
30748,Mcm5,ENSMUSG00000005410,protein_coding
30747,Hmox1,ENSMUSG00000005413,protein_coding
38300,Mprip,ENSMUSG00000005417,protein_coding
23104,Cic,ENSMUSG00000005442,protein_coding
23105,Pafah1b3,ENSMUSG00000005447,protein_coding
30905,Il27ra,ENSMUSG00000005465,protein_coding
30898,Prkaca,ENSMUSG00000005469,protein_coding
30897,Asf1b,ENSMUSG00000005470,protein_coding
18408,Myl10,ENSMUSG00000005474,protein_coding
30887,Ddx39,ENSMUSG00000005481,protein_coding
30883,Dnajb1,ENSMUSG00000005483,protein_coding
12678,Msh4,ENSMUSG00000005493,protein_coding
1523,Usp40,ENSMUSG00000005501,protein_coding
19793,Evx1,ENSMUSG00000005503,protein_coding
5375,Kbtbd4,ENSMUSG00000005505,protein_coding
5378,Celf1,ENSMUSG00000005506,protein_coding
5374,Ndufs3,ENSMUSG00000005510,protein_coding
18373,Por,ENSMUSG00000005514,protein_coding
24652,Igf1r,ENSMUSG00000005533,protein_coding
29370,Insr,ENSMUSG00000005534,protein_coding
29396,Fcer2a,ENSMUSG00000005540,protein_coding
23167,Cyp2a5,ENSMUSG00000005547,protein_coding
23395,Atp4a,ENSMUSG00000005553,protein_coding
22503,Trim28,ENSMUSG00000005566,protein_coding
22506,Ube2m,ENSMUSG00000005575,protein_coding
47193,Adcy9,ENSMUSG00000005580,protein_coding
42224,Mef2c,ENSMUSG00000005583,protein_coding
25843,Ctr9,ENSMUSG00000005609,protein_coding
25844,Eif4g2,ENSMUSG00000005610,protein_coding
25841,Mrvi1,ENSMUSG00000005611,protein_coding
47817,Pcyt1a,ENSMUSG00000005615,protein_coding
24896,Zfp592,ENSMUSG00000005621,protein_coding
11450,Psmd4,ENSMUSG00000005625,protein_coding
11455,Tmod4,ENSMUSG00000005628,protein_coding
11079,Insrr,ENSMUSG00000005640,protein_coding
22528,Cabp5,ENSMUSG00000005649,protein_coding
43632,Snx6,ENSMUSG00000005656,protein_coding
20495,Mthfd2,ENSMUSG00000005667,protein_coding
16976,Kit,ENSMUSG00000005672,protein_coding
2898,Tomm40l,ENSMUSG00000005674,protein_coding
2897,Nr1i3,ENSMUSG00000005677,protein_coding
2899,Apoa2,ENSMUSG00000005681,protein_coding
29218,Pan2,ENSMUSG00000005682,protein_coding
29220,Cs,ENSMUSG00000005683,protein_coding
25837,Ampd3,ENSMUSG00000005686,protein_coding
11742,Bcas2,ENSMUSG00000005687,protein_coding
7888,Sh2d1a,ENSMUSG00000005696,protein_coding
31375,Ctcf,ENSMUSG00000005698,protein_coding
31379,Pard6a,ENSMUSG00000005699,protein_coding
31369,Agrp,ENSMUSG00000005705,protein_coding
46336,Pvalb,ENSMUSG00000005716,protein_coding
47197,Tfap4,ENSMUSG00000005718,protein_coding
47482,Ranbp1,ENSMUSG00000005732,protein_coding
2795,Cd247,ENSMUSG00000005763,protein_coding
11442,Rfx5,ENSMUSG00000005774,protein_coding
11439,Psmb4,ENSMUSG00000005779,protein_coding
34496,Mmp8,ENSMUSG00000005800,protein_coding
5954,Slc30a4,ENSMUSG00000005802,protein_coding
5958,Sqor,ENSMUSG00000005803,protein_coding
5957,Bloc1s6,ENSMUSG00000005804,protein_coding
12454,Metap1,ENSMUSG00000005813,protein_coding
50564,Gpr108,ENSMUSG00000005823,protein_coding
50561,Tnfsf14,ENSMUSG00000005824,protein_coding
52796,Gata6,ENSMUSG00000005836,protein_coding
47310,Rsl1d1,ENSMUSG00000005846,protein_coding
8290,Cnga2,ENSMUSG00000005864,protein_coding
53049,Apc,ENSMUSG00000005871,protein_coding
53051,Reep5,ENSMUSG00000005873,protein_coding
6608,Ergic3,ENSMUSG00000005881,protein_coding
6603,Uqcc1,ENSMUSG00000005882,protein_coding
7012,Spo11,ENSMUSG00000005883,protein_coding
157,Ncoa2,ENSMUSG00000005886,protein_coding
40962,Prl4a1,ENSMUSG00000005891,protein_coding
20809,Trh,ENSMUSG00000005892,protein_coding
20805,Nr2c2,ENSMUSG00000005893,protein_coding
28570,Nr2c1,ENSMUSG00000005897,protein_coding
47450,Smpd4,ENSMUSG00000005899,protein_coding
15653,Pex1,ENSMUSG00000005907,protein_coding
37608,Otx1,ENSMUSG00000005917,protein_coding
49553,Kctd20,ENSMUSG00000005936,protein_coding
38735,Itgae,ENSMUSG00000005947,protein_coding
38740,Ctns,ENSMUSG00000005949,protein_coding
38737,P2rx5,ENSMUSG00000005950,protein_coding
38741,Shpk,ENSMUSG00000005951,protein_coding
38743,Trpv1,ENSMUSG00000005952,protein_coding
47605,Ephb3,ENSMUSG00000005958,protein_coding
11429,Tuft1,ENSMUSG00000005968,protein_coding
5590,Rcn1,ENSMUSG00000005973,protein_coding
47186,Dnase1,ENSMUSG00000005980,protein_coding
47187,Trap1,ENSMUSG00000005981,protein_coding
47174,Naa60,ENSMUSG00000005982,protein_coding
47176,1700037C18Rik,ENSMUSG00000005983,protein_coding
54133,Ankrd13d,ENSMUSG00000005986,protein_coding
13818,Tyrp1,ENSMUSG00000005994,protein_coding
2447,Tpr,ENSMUSG00000006005,protein_coding
2443,Pdc,ENSMUSG00000006007,protein_coding
2446,Odr4,ENSMUSG00000006010,protein_coding
2448,Prg4,ENSMUSG00000006014,protein_coding
22654,Dhx34,ENSMUSG00000006019,protein_coding
22651,Kptn,ENSMUSG00000006021,protein_coding
22650,Napa,ENSMUSG00000006024,protein_coding
53130,Sra1,ENSMUSG00000006050,protein_coding
39372,Calcoco2,ENSMUSG00000006056,protein_coding
39370,Atp5g1,ENSMUSG00000006057,protein_coding
39368,Snf8,ENSMUSG00000006058,protein_coding
23345,Tbcb,ENSMUSG00000006095,protein_coding
38855,Inpp5k,ENSMUSG00000006127,protein_coding
47441,Crkl,ENSMUSG00000006134,protein_coding
18390,Upk3bl,ENSMUSG00000006143,protein_coding
22107,Eps8l1,ENSMUSG00000006154,protein_coding
37901,Clint1,ENSMUSG00000006169,protein_coding
40720,Prss16,ENSMUSG00000006179,protein_coding
40978,Cdkal1,ENSMUSG00000006191,protein_coding
7820,Rhox6,ENSMUSG00000006200,protein_coding
26338,5430419D17Rik,ENSMUSG00000006204,protein_coding
26334,Htra1,ENSMUSG00000006205,protein_coding
15180,Zbtb17,ENSMUSG00000006215,protein_coding
15177,Clcnkb,ENSMUSG00000006216,protein_coding
15174,Fam131c,ENSMUSG00000006218,protein_coding
15183,Fblim1,ENSMUSG00000006219,protein_coding
15178,Hspb7,ENSMUSG00000006221,protein_coding
34816,Epor,ENSMUSG00000006235,protein_coding
34813,Ccdc159,ENSMUSG00000006241,protein_coding
17166,Mob1b,ENSMUSG00000006262,protein_coding
20518,Atp6v1b1,ENSMUSG00000006269,protein_coding
55399,Vax1,ENSMUSG00000006270,protein_coding
30543,Atp6v1b2,ENSMUSG00000006273,protein_coding
30708,Eps15l1,ENSMUSG00000006276,protein_coding
33069,Tep1,ENSMUSG00000006281,protein_coding
33063,Ttc5,ENSMUSG00000006288,protein_coding
33072,Osgep,ENSMUSG00000006289,protein_coding
1197,Aamp,ENSMUSG00000006299,protein_coding
1201,Tmbim1,ENSMUSG00000006301,protein_coding
1195,Arpc2,ENSMUSG00000006304,protein_coding
23382,Kmt2b,ENSMUSG00000006307,protein_coding
23384,Zbtb32,ENSMUSG00000006310,protein_coding
23387,Etv2,ENSMUSG00000006311,protein_coding
23385,Upk1a,ENSMUSG00000006313,protein_coding
23396,Tmem147,ENSMUSG00000006315,protein_coding
22067,Rps9,ENSMUSG00000006333,protein_coding
22057,Tfpt,ENSMUSG00000006335,protein_coding
27938,Susd2,ENSMUSG00000006342,protein_coding
27934,Ggt5,ENSMUSG00000006344,protein_coding
